gene_callers_id	source	accession	function	e_value
3230	NCBI_PGAP	WP_014950943.1	oligopeptidase A (prlC)	0
3231	NCBI_PGAP	WP_014950944.1	response regulator	0
3232	NCBI_PGAP	WP_014950945.1	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	0
3233	NCBI_PGAP	WP_014950946.1	HAMP domain-containing protein	0
3234	NCBI_PGAP	WP_014950947.1	response regulator	0
3235	NCBI_PGAP	WP_014950948.1	glutathione-disulfide reductase (gorA)	0
3236	NCBI_PGAP	WP_014950949.1	molybdopterin-dependent oxidoreductase	0
3237	NCBI_PGAP	WP_014950950.1	TonB-dependent receptor	0
3238	NCBI_PGAP	WP_014950951.1	PepSY domain-containing protein	0
3239	NCBI_PGAP	WP_014950952.1	PD40 domain-containing protein	0
3243	NCBI_PGAP	WP_014950956.1	SUMF1/EgtB/PvdO family nonheme iron enzyme	0
3244	NCBI_PGAP	WP_014950957.1	MotA/TolQ/ExbB proton channel family protein	0
3245	NCBI_PGAP	WP_014950958.1	VWA domain-containing protein	0
3246	NCBI_PGAP	WP_014950959.1	VWA domain-containing protein	0
3247	NCBI_PGAP	WP_014950960.1	hydroxymethylglutaryl-CoA reductase	0
3248	NCBI_PGAP	WP_014950961.1	HlyD family efflux transporter periplasmic adaptor subunit	0
3249	NCBI_PGAP	WP_014950962.1	peptidase domain-containing ABC transporter	0
3250	NCBI_PGAP	WP_014950963.1	helix-turn-helix transcriptional regulator	0
3253	NCBI_PGAP	WP_014950966.1	DUF4258 domain-containing protein	0
3254	NCBI_PGAP	WP_014950967.1	helix-turn-helix domain-containing protein	0
3255	NCBI_PGAP	WP_014950968.1	HslU--HslV peptidase ATPase subunit (hslU)	0
3256	NCBI_PGAP	WP_014950969.1	ATP-dependent protease subunit HslV (hslV)	0
3257	NCBI_PGAP	WP_014950970.1	DUF1294 domain-containing protein	0
3258	NCBI_PGAP	WP_014950971.1	MipA/OmpV family protein	0
3260	NCBI_PGAP	WP_014950973.1	SPOR domain-containing protein	0
3261	NCBI_PGAP	WP_014950974.1	primosomal protein N' (priA)	0
3262	NCBI_PGAP	WP_014950975.1	50S ribosomal protein L31 (rpmE)	0
3264	NCBI_PGAP	WP_014950978.1	malate dehydrogenase	0
3265	NCBI_PGAP	WP_014950979.1	met regulon transcriptional regulator MetJ (metJ)	0
3266	NCBI_PGAP	WP_014950980.1	methylenetetrahydrofolate reductase (metF)	0
3267	NCBI_PGAP	WP_014950981.1	virulence factor BrkB family protein	0
3268	NCBI_PGAP	WP_014950982.1	DUF2959 domain-containing protein	0
3270	NCBI_PGAP	WP_014950984.1	prolyl aminopeptidase (pip)	0
3271	NCBI_PGAP	WP_014950985.1	D-tyrosyl-tRNA(Tyr) deacylase (dtd)	0
3272	NCBI_PGAP	WP_014950986.1	YiiD C-terminal domain-containing protein	0
3273	NCBI_PGAP	WP_014950987.1	RNA polymerase sigma factor RpoH (rpoH)	0
3274	NCBI_PGAP	WP_014950988.1	EAL domain-containing protein	0
3275	NCBI_PGAP	WP_014950989.1	EAL domain-containing protein	0
3276	NCBI_PGAP	WP_014950990.1	cell division protein FtsX (ftsX)	0
3277	NCBI_PGAP	WP_014950991.1	cell division ATP-binding protein FtsE (ftsE)	0
3278	NCBI_PGAP	WP_014950992.1	signal recognition particle-docking protein FtsY (ftsY)	0
3279	NCBI_PGAP	WP_023559942.1	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD (rsmD)	0
3280	NCBI_PGAP	WP_012519854.1	YjaG family protein	0
3281	NCBI_PGAP	WP_012519853.1	YhgN family NAAT transporter	0
3283	NCBI_PGAP	WP_014950995.1	aminopeptidase PepB (pepB)	0
3284	NCBI_PGAP	WP_014950996.1	DNA/RNA nuclease SfsA (sfsA)	0
3285	NCBI_PGAP	WP_014950997.1	RNA polymerase-binding protein DksA (dksA)	0
3286	NCBI_PGAP	WP_014950998.1	tRNA glutamyl-Q(34) synthetase GluQRS (gluQRS)	0
3287	NCBI_PGAP	WP_014950999.1	polynucleotide adenylyltransferase PcnB (pcnB)	0
3288	NCBI_PGAP	WP_014951000.1	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase (folK)	0
3289	NCBI_PGAP	WP_014951001.1	3-methyl-2-oxobutanoate hydroxymethyltransferase (panB)	0
3290	NCBI_PGAP	WP_014951002.1	pantoate--beta-alanine ligase	0
3291	NCBI_PGAP	WP_014951003.1	putative pyridoxal-dependent aspartate 1-decarboxylase (panP)	0
3292	NCBI_PGAP	WP_014951004.1	EAL domain-containing protein	0
3293	NCBI_PGAP	WP_014951005.1	methyltransferase domain-containing protein	0
3294	NCBI_PGAP	WP_014951006.1	ABC transporter permease	0
3295	NCBI_PGAP	WP_014951007.1	ABC transporter ATP-binding protein	0
3296	NCBI_PGAP	WP_014951008.1	proteobacterial dedicated sortase system response regulator (pdsR)	0
3297	NCBI_PGAP	WP_014951009.1	proteobacterial dedicated sortase system histidine kinase (pdsS)	0
3298	NCBI_PGAP	WP_014951010.1	methylamine utilization protein	0
3300	NCBI_PGAP	WP_014951013.1	DUF21 domain-containing protein	0
3301	NCBI_PGAP	WP_014951014.1	SO_0444 family Cu/Zn efflux transporter	0
3302	NCBI_PGAP	WP_014951015.1	carbon starvation protein A	0
3303	NCBI_PGAP	WP_014951016.1	flavodoxin domain-containing protein	0
3304	NCBI_PGAP	WP_014951017.1	DUF4198 domain-containing protein	0
3305	NCBI_PGAP	WP_014977604.1	DUF2271 domain-containing protein	0
3306	NCBI_PGAP	WP_014951019.1	DUF3325 domain-containing protein	0
3307	NCBI_PGAP	WP_014951020.1	PepSY domain-containing protein	0
3309	NCBI_PGAP	WP_014951022.1	tetratricopeptide repeat protein	0
3310	NCBI_PGAP	WP_014951023.1	energy transducer TonB	0
3311	NCBI_PGAP	WP_014951024.1	biopolymer transporter ExbD	0
3312	NCBI_PGAP	WP_014951025.1	MotA/TolQ/ExbB proton channel family protein	0
3313	NCBI_PGAP	WP_014951026.1	MotA/TolQ/ExbB proton channel family protein	0
3314	NCBI_PGAP	WP_014951027.1	DUF3450 family protein	0
3315	NCBI_PGAP	WP_014951028.1	FepA family TonB-dependent siderophore receptor	0
3316	NCBI_PGAP	WP_014951029.1	alpha-hydroxy-acid oxidizing protein	0
3317	NCBI_PGAP	WP_014951030.1	Fe2+-dependent dioxygenase	0
3318	NCBI_PGAP	WP_014951031.1	TonB-dependent siderophore receptor	0
3319	NCBI_PGAP	WP_014951032.1	alpha/beta hydrolase fold domain-containing protein	0
3320	NCBI_PGAP	WP_014951033.1	TraB/GumN family protein	0
3321	NCBI_PGAP	WP_014951034.1	elongation factor Tu	0
3322	NCBI_PGAP	WP_014951035.1	elongation factor G (fusA)	0
3323	NCBI_PGAP	WP_014951036.1	30S ribosomal protein S7 (rpsG)	0
3324	NCBI_PGAP	WP_014951037.1	30S ribosomal protein S12 (rpsL)	0
3325	NCBI_PGAP	WP_014951038.1	DNA-directed RNA polymerase subunit beta' (rpoC)	0
3326	NCBI_PGAP	WP_014951039.1	DNA-directed RNA polymerase subunit beta (rpoB)	0
3327	NCBI_PGAP	WP_015068303.1	50S ribosomal protein L7/L12 (rplL)	0
3328	NCBI_PGAP	WP_014951041.1	50S ribosomal protein L10 (rplJ)	0
3329	NCBI_PGAP	WP_014951042.1	50S ribosomal protein L1 (rplA)	0
3330	NCBI_PGAP	WP_014951043.1	50S ribosomal protein L11 (rplK)	0
3331	NCBI_PGAP	WP_014951044.1	transcription termination/antitermination protein NusG (nusG)	0
3332	NCBI_PGAP	WP_014951045.1	preprotein translocase subunit SecE (secE)	0
3333	NCBI_PGAP	WP_014951046.1	ABC transporter ATP-binding protein	0
3334	NCBI_PGAP	WP_014951047.1	RraA family protein	0
3335	NCBI_PGAP	WP_014951048.1	M13 family metallopeptidase	0
3336	NCBI_PGAP	WP_039229366.1	lysoplasmalogenase	0
3337	NCBI_PGAP	WP_014951050.1	ACT domain-containing protein	0
3338	NCBI_PGAP	WP_014951051.1	ATP-dependent RNA helicase DbpA (dbpA)	0
3339	NCBI_PGAP	WP_014951052.1	ABC transporter substrate-binding protein	0
3340	NCBI_PGAP	WP_014951053.1	dihydroorotase (pyrC)	0
3341	NCBI_PGAP	WP_014951054.1	lipocalin family protein	0
3342	NCBI_PGAP	WP_014951055.1	aldo/keto reductase	0
3343	NCBI_PGAP	WP_014951056.1	VOC family protein	0
3344	NCBI_PGAP	WP_014951057.1	mechanosensitive ion channel	0
3345	NCBI_PGAP	WP_014951058.1	MFS transporter	0
3346	NCBI_PGAP	WP_014951059.1	alpha-glucosidase C-terminal domain-containing protein	0
3348	NCBI_PGAP	WP_014951061.1	GTP cyclohydrolase I FolE (folE)	0
3349	NCBI_PGAP	WP_014951062.1	dihydromonapterin reductase (folM)	0
3350	NCBI_PGAP	WP_014951063.1	agmatine deiminase family protein	0
3351	NCBI_PGAP	WP_014951064.1	carbon-nitrogen hydrolase	0
3352	NCBI_PGAP	WP_014951065.1	ligase-associated DNA damage response endonuclease PdeM (pdeM)	0
3353	NCBI_PGAP	WP_014951066.1	ligase-associated DNA damage response DEXH box helicase	0
3354	NCBI_PGAP	WP_014951067.1	DUF418 domain-containing protein	0
3355	NCBI_PGAP	WP_014951068.1	transporter substrate-binding domain-containing protein	0
3356	NCBI_PGAP	WP_041693872.1	ligase-associated DNA damage response exonuclease	0
3357	NCBI_PGAP	WP_014951070.1	cisplatin damage response ATP-dependent DNA ligase	0
3358	NCBI_PGAP	WP_014951071.1	elongation factor P-like protein YeiP (yeiP)	0
3359	NCBI_PGAP	WP_014951072.1	carbohydrate kinase	0
3360	NCBI_PGAP	WP_014951073.1	ROK family transcriptional regulator	0
3361	NCBI_PGAP	WP_014951074.1	homocysteine S-methyltransferase family protein	0
3363	NCBI_PGAP	WP_014951076.1	LysR family transcriptional regulator	0
3364	NCBI_PGAP	WP_014951077.1	glutathione S-transferase N-terminal domain-containing protein	0
3365	NCBI_PGAP	WP_014951078.1	glutathione S-transferase family protein	0
3366	NCBI_PGAP	WP_014951079.1	lipase chaperone family protein	0
3367	NCBI_PGAP	WP_014951080.1	triacylglycerol lipase	0
3368	NCBI_PGAP	WP_014951081.1	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG (ubiG)	0
3369	NCBI_PGAP	WP_014951082.1	DUF2237 domain-containing protein	0
3370	NCBI_PGAP	WP_014951083.1	aldehyde dehydrogenase family protein	0
3371	NCBI_PGAP	WP_014951084.1	acetolactate synthase large subunit	0
3372	NCBI_PGAP	WP_014951085.1	intradiol ring-cleavage dioxygenase	0
3373	NCBI_PGAP	WP_014951086.1	DUF4112 domain-containing protein	0
3374	NCBI_PGAP	WP_014951087.1	ferrochelatase	0
3375	NCBI_PGAP	WP_014951088.1	AbgT family transporter	0
3376	NCBI_PGAP	WP_014951089.1	protease modulator HflC (hflC)	0
3377	NCBI_PGAP	WP_014951090.1	FtsH protease activity modulator HflK (hflK)	0
3378	NCBI_PGAP	WP_014951091.1	GTPase HflX (hflX)	0
3379	NCBI_PGAP	WP_014951092.1	RNA chaperone Hfq (hfq)	0
3380	NCBI_PGAP	WP_052234870.1	tRNA (adenosine(37)-N6)-dimethylallyltransferaseMiaA (miaA)	0
3381	NCBI_PGAP	WP_014951094.1	DNA mismatch repair endonuclease MutL (mutL)	0
3382	NCBI_PGAP	WP_014951095.1	N-acetylmuramoyl-L-alanine amidase	0
3383	NCBI_PGAP	WP_014951096.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE (tsaE)	0
3384	NCBI_PGAP	WP_014951097.1	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	0
3385	NCBI_PGAP	WP_014951098.1	tRNA epoxyqueuosine(34) reductase QueG (queG)	0
3387	NCBI_PGAP	WP_014951100.1	uroporphyrinogen decarboxylase (hemE)	0
3388	NCBI_PGAP	WP_014951101.1	NAD(+) diphosphatase (nudC)	0
3389	NCBI_PGAP	WP_014951102.1	Rsd/AlgQ family anti-sigma factor	0
3390	NCBI_PGAP	WP_014951103.1	transcriptional repressor	0
3391	NCBI_PGAP	WP_014951104.1	chemotaxis protein CheX	0
3392	NCBI_PGAP	WP_014951105.1	YjbQ family protein	0
3393	NCBI_PGAP	WP_014951106.1	OmpA family protein	0
3394	NCBI_PGAP	WP_014951107.1	replicative DNA helicase (dnaB)	0
3396	NCBI_PGAP	WP_014951109.1	DUF4097 family beta strand repeat protein	0
3398	NCBI_PGAP	WP_014951111.1	RNA polymerase sigma factor	0
3399	NCBI_PGAP	WP_014951112.1	MOSC domain-containing protein	0
3400	NCBI_PGAP	WP_014951113.1	MBL fold metallo-hydrolase	0
3401	NCBI_PGAP	WP_014951114.1	response regulator transcription factor	0
3402	NCBI_PGAP	WP_014951115.1	sensor histidine kinase	0
3403	NCBI_PGAP	WP_014951116.1	PepSY domain-containing protein	0
3404	NCBI_PGAP	WP_014951117.1	TonB-dependent receptor	0
3405	NCBI_PGAP	WP_014951118.1	efflux RND transporter periplasmic adaptor subunit	0
3406	NCBI_PGAP	WP_014951119.1	efflux RND transporter permease subunit	0
3407	NCBI_PGAP	WP_012519953.1	50S ribosomal protein L9 (rplI)	0
3408	NCBI_PGAP	WP_012519954.1	30S ribosomal protein S18 (rpsR)	0
3409	NCBI_PGAP	WP_014951120.1	30S ribosomal protein S6 (rpsF)	0
3410	NCBI_PGAP	WP_014951121.1	YebG family protein	0
3411	NCBI_PGAP	WP_014951122.1	ABC transporter ATP-binding protein	0
3412	NCBI_PGAP	WP_014951123.1	ABC transporter permease	0
3413	NCBI_PGAP	WP_014951124.1	methyl-accepting chemotaxis protein	0
3414	NCBI_PGAP	WP_014951125.1	ATP-binding protein	0
3415	NCBI_PGAP	WP_014951126.1	CZB domain-containing protein	0
3417	NCBI_PGAP	WP_014951128.1	sulfite oxidase	0
3418	NCBI_PGAP	WP_014951129.1	putative sulfate exporter family transporter	0
3419	NCBI_PGAP	WP_014951130.1	TauD/TfdA family dioxygenase	0
3420	NCBI_PGAP	WP_014951131.1	aldo/keto reductase	0
3421	NCBI_PGAP	WP_014951132.1	GntR family transcriptional regulator	0
3422	NCBI_PGAP	WP_014951133.1	TSUP family transporter	0
3423	NCBI_PGAP	WP_014951134.1	alpha-xylosidase	0
3424	NCBI_PGAP	WP_014951135.1	solute:sodium symporter family transporter	0
3425	NCBI_PGAP	WP_014951136.1	TonB-dependent receptor	0
3426	NCBI_PGAP	WP_014951137.1	cation transporter	0
3427	NCBI_PGAP	WP_014951138.1	glycoside hydrolase family 16 protein	0
3428	NCBI_PGAP	WP_014951139.1	TonB-dependent receptor	0
3429	NCBI_PGAP	WP_148275245.1	diguanylate cyclase	0
3430	NCBI_PGAP	WP_014951141.1	Na+/H+ antiporter NhaC (nhaC)	0
3431	NCBI_PGAP	WP_014951142.1	exo 1,3/1,4-beta-D-glucan glucohydrolase	0
3432	NCBI_PGAP	WP_014951143.1	sugar MFS transporter	0
3433	NCBI_PGAP	WP_014951144.1	beta-glucosidase	0
3434	NCBI_PGAP	WP_014951145.1	LacI family DNA-binding transcriptional regulator	0
3435	NCBI_PGAP	WP_014951146.1	sugar porter family MFS transporter	0
3436	NCBI_PGAP	WP_014951147.1	ATP-binding cassette domain-containing protein	0
3437	NCBI_PGAP	WP_148275246.1	ATP-binding cassette domain-containing protein	0
3438	NCBI_PGAP	WP_014951149.1	cytochrome bd-I oxidase subunit CydX (cydX)	0
3439	NCBI_PGAP	WP_014951150.1	cytochrome d ubiquinol oxidase subunit II (cydB)	0
3440	NCBI_PGAP	WP_014951151.1	cytochrome ubiquinol oxidase subunit I	0
3441	NCBI_PGAP	WP_014951152.1	DUF3365 domain-containing protein	0
3442	NCBI_PGAP	WP_014951153.1	sigma 54-interacting transcriptional regulator	0
3444	NCBI_PGAP	WP_014951155.1	TonB-dependent receptor	0
3445	NCBI_PGAP	WP_014951158.1	DUF4440 domain-containing protein	0
3446	NCBI_PGAP	WP_014951159.1	hydrolase	0
3447	NCBI_PGAP	WP_014951160.1	cytochrome c	0
3448	NCBI_PGAP	WP_014951161.1	amidohydrolase	0
3449	NCBI_PGAP	WP_014951162.1	pirin family protein	0
3450	NCBI_PGAP	WP_014951165.1	MerC domain-containing protein	0
3451	NCBI_PGAP	WP_014951166.1	GTP cyclohydrolase I FolE2	0
3452	NCBI_PGAP	WP_014951167.1	acid phosphatase	0
3453	NCBI_PGAP	WP_014951168.1	DUF3299 domain-containing protein	0
3455	NCBI_PGAP	WP_014951170.1	DUF3299 domain-containing protein	0
3456	NCBI_PGAP	WP_014951171.1	DUF2892 domain-containing protein	0
3458	NCBI_PGAP	WP_014951173.1	outer membrane lipoprotein-sorting protein	0
3459	NCBI_PGAP	WP_014951174.1	MMPL family transporter	0
3460	NCBI_PGAP	WP_080589191.1	MFS transporter	0
3461	NCBI_PGAP	WP_014951176.1	siderophore-interacting protein	0
3462	NCBI_PGAP	WP_014951177.1	CsbD family protein	0
3465	NCBI_PGAP	WP_014951180.1	RNA polymerase sigma factor	0
3466	NCBI_PGAP	WP_014951181.1	S8 family serine peptidase	0
3467	NCBI_PGAP	WP_014951182.1	outer membrane beta-barrel protein	0
3470	NCBI_PGAP	WP_014951185.1	aminoacyl-tRNA hydrolase (arfB)	0
3471	NCBI_PGAP	WP_014951186.1	alpha/beta hydrolase	0
3474	NCBI_PGAP	WP_014951189.1	CBS domain-containing protein	0
3476	NCBI_PGAP	WP_014951191.1	cytochrome b	0
3477	NCBI_PGAP	WP_014951192.1	YceI family protein	0
3478	NCBI_PGAP	WP_014951193.1	NAD(P)/FAD-dependent oxidoreductase	0
3479	NCBI_PGAP	WP_014951194.1	TonB-dependent receptor	0
3480	NCBI_PGAP	WP_014951195.1	DUF2721 domain-containing protein	0
3481	NCBI_PGAP	WP_014951196.1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	0
3482	NCBI_PGAP	WP_014951197.1	LysR family transcriptional regulator	0
3483	NCBI_PGAP	WP_014951198.1	outer membrane protein transport protein	0
3484	NCBI_PGAP	WP_014951199.1	NADP-dependent oxidoreductase	0
3485	NCBI_PGAP	WP_014951200.1	GGDEF domain-containing protein	0
3486	NCBI_PGAP	WP_014951201.1	response regulator	0
3487	NCBI_PGAP	WP_014951202.1	ABC transporter substrate-binding protein	0
3488	NCBI_PGAP	WP_014951203.1	LLM class flavin-dependent oxidoreductase	0
3490	NCBI_PGAP	WP_014951205.1	DUF3800 domain-containing protein	0
3493	NCBI_PGAP	WP_014951206.1	MerR family DNA-binding protein	0
3494	NCBI_PGAP	WP_014951207.1	mercury transporter	0
3495	NCBI_PGAP	WP_014951208.1	mercury resistance system periplasmic binding protein MerP (merP)	0
3496	NCBI_PGAP	WP_024016316.1	ISNCY family transposase	0
3497	NCBI_PGAP	WP_014951210.1	Cd(II)/Pb(II)-responsive transcriptional regulator (cadR)	0
3498	NCBI_PGAP	WP_014951211.1	cation transporter	0
3499	NCBI_PGAP	WP_014951212.1	DUF3703 domain-containing protein	0
3500	NCBI_PGAP	WP_014951213.1	cation transporter	0
3502	NCBI_PGAP	WP_014951215.1	TolC family protein	0
3503	NCBI_PGAP	WP_014951216.1	efflux RND transporter periplasmic adaptor subunit	0
3504	NCBI_PGAP	WP_014951217.1	CusA/CzcA family heavy metal efflux RND transporter	0
3506	NCBI_PGAP	WP_041693617.1	helix-turn-helix transcriptional regulator	0
3507	NCBI_PGAP	WP_148275234.1	TniQ family protein	0
3509	NCBI_PGAP	WP_014951222.1	transporter	0
3510	NCBI_PGAP	WP_014951223.1	type I restriction-modification system subunit M	0
3511	NCBI_PGAP	WP_014951224.1	restriction endonuclease subunit S	0
3512	NCBI_PGAP	WP_014951225.1	type I restriction endonuclease subunit R	0
3518	NCBI_PGAP	WP_014951231.1	AAA family ATPase	0
3519	NCBI_PGAP	WP_014951232.1	DDE-type integrase/transposase/recombinase	0
3520	NCBI_PGAP	WP_014951233.1	heteromeric transposase endonuclease subunit TnsA	0
3521	NCBI_PGAP	WP_014951234.1	glutamine--fructose-6-phosphate transaminase (isomerizing) (glmS)	0
3522	NCBI_PGAP	WP_014977723.1	DeoR family transcriptional regulator	0
3523	NCBI_PGAP	WP_014951236.1	Gfo/Idh/MocA family oxidoreductase	0
3524	NCBI_PGAP	WP_014951237.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU (glmU)	0
3525	NCBI_PGAP	WP_014977725.1	GGDEF domain-containing protein	0
3526	NCBI_PGAP	WP_014951239.1	DMT family transporter	0
3527	NCBI_PGAP	WP_014951240.1	methylated-DNA--[protein]-cysteine S-methyltransferase	0
3528	NCBI_PGAP	WP_014951241.1	serine hydrolase	0
3529	NCBI_PGAP	WP_014951242.1	biosynthetic arginine decarboxylase (speA)	0
3531	NCBI_PGAP	WP_014951244.1	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta	0
3532	NCBI_PGAP	WP_014951245.1	NAD(P) transhydrogenase subunit alpha	0
3533	NCBI_PGAP	WP_014951246.1	NAD(P) transhydrogenase subunit alpha	0
3534	NCBI_PGAP	WP_014951247.1	TonB-dependent receptor	0
3535	NCBI_PGAP	WP_014951248.1	tryptophan 7-halogenase	0
3536	NCBI_PGAP	WP_014951249.1	SapC family protein	0
3538	NCBI_PGAP	WP_014951251.1	DUF2271 domain-containing protein	0
3539	NCBI_PGAP	WP_014951252.1	calcium-binding protein	0
3540	NCBI_PGAP	WP_014951253.1	DUF4198 domain-containing protein	0
3541	NCBI_PGAP	WP_014951254.1	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	0
3542	NCBI_PGAP	WP_039229326.1	Lacal_2735 family protein	0
3543	NCBI_PGAP	WP_014951256.1	TonB-dependent receptor	0
3544	NCBI_PGAP	WP_014951257.1	sigma-70 family RNA polymerase sigma factor	0
3545	NCBI_PGAP	WP_014951258.1	FecR domain-containing protein	0
3547	NCBI_PGAP	WP_012520075.1	peptidylprolyl isomerase	0
3548	NCBI_PGAP	WP_071960224.1	YgjV family protein	0
3549	NCBI_PGAP	WP_014951261.1	protoheme IX farnesyltransferase	0
3550	NCBI_PGAP	WP_012520077.1	cytochrome o ubiquinol oxidase subunit IV (cyoD)	0
3551	NCBI_PGAP	WP_014951262.1	cytochrome o ubiquinol oxidase subunit III (cyoC)	0
3552	NCBI_PGAP	WP_014951263.1	cytochrome o ubiquinol oxidase subunit I (cyoB)	0
3553	NCBI_PGAP	WP_014951264.1	ubiquinol oxidase subunit II (cyoA)	0
3555	NCBI_PGAP	WP_014951266.1	helix-turn-helix domain-containing protein	0
3557	NCBI_PGAP	WP_014951268.1	TonB-dependent receptor	0
3558	NCBI_PGAP	WP_014951269.1	pectin methylesterase	0
3559	NCBI_PGAP	WP_014951270.1	chaperonin GroEL (groL)	0
3560	NCBI_PGAP	WP_012520088.1	co-chaperone GroES	0
3561	NCBI_PGAP	WP_014951271.1	FxsA family protein	0
3562	NCBI_PGAP	WP_014951272.1	divalent-cation tolerance protein CutA	0
3563	NCBI_PGAP	WP_014951273.1	protein-disulfide reductase DsbD	0
3564	NCBI_PGAP	WP_014951274.1	M23 family metallopeptidase	0
3565	NCBI_PGAP	WP_014951275.1	type II 3-dehydroquinate dehydratase (aroQ)	0
3566	NCBI_PGAP	WP_014951276.1	acetyl-CoA carboxylase biotin carboxyl carrier protein	0
3567	NCBI_PGAP	WP_014951277.1	acetyl-CoA carboxylase biotin carboxylase subunit (accC)	0
3570	NCBI_PGAP	WP_014951280.1	TIGR03643 family protein	0
3571	NCBI_PGAP	WP_014951281.1	VRR-NUC domain-containing protein	0
3573	NCBI_PGAP	WP_014951283.1	CPXCG motif-containing cysteine-rich protein	0
3574	NCBI_PGAP	WP_014951284.1	flavin reductase	0
3575	NCBI_PGAP	WP_014951285.1	high-potential iron-sulfur protein	0
3576	NCBI_PGAP	WP_014951286.1	amidase	0
3577	NCBI_PGAP	WP_014951287.1	transporter substrate-binding domain-containing protein	0
3578	NCBI_PGAP	WP_014951288.1	50S ribosomal protein L11 methyltransferase (prmA)	0
3579	NCBI_PGAP	WP_014951289.1	tRNA dihydrouridine synthase DusB (dusB)	0
3580	NCBI_PGAP	WP_012520109.1	DNA-binding transcriptional regulator Fis (fis)	0
3581	NCBI_PGAP	WP_014951290.1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase (purH)	0
3582	NCBI_PGAP	WP_014951291.1	class I SAM-dependent methyltransferase	0
3583	NCBI_PGAP	WP_014951292.1	phosphoribosylamine--glycine ligase (purD)	0
3584	NCBI_PGAP	WP_014951293.1	glucosaminidase domain-containing protein	0
3585	NCBI_PGAP	WP_014951294.1	CBM9 family sugar-binding protein	0
3586	NCBI_PGAP	WP_014951295.1	ion transporter	0
3587	NCBI_PGAP	WP_014951296.1	phosphoribulokinase	0
3588	NCBI_PGAP	WP_014951297.1	DUF2855 family protein	0
3589	NCBI_PGAP	WP_139125446.1	two-component system response regulator OmpR (ompR)	0
3590	NCBI_PGAP	WP_014951299.1	two-component system sensor histidine kinase EnvZ (envZ)	0
3591	NCBI_PGAP	WP_014951300.1	MFS transporter	0
3592	NCBI_PGAP	WP_014951301.1	DUF5110 domain-containing protein	0
3593	NCBI_PGAP	WP_014951302.1	phosphoenolpyruvate carboxykinase	0
3594	NCBI_PGAP	WP_014951303.1	Hsp33 family molecular chaperone HslO (hslO)	0
